,Nombre Hotel,Comentario,Sentimiento,Sentimiento_VADER
782,talbott,"No soy muy quejoso, como puedes ver al revisar mis otras publicaciones en este sitio, pero el Talbott brindó tan mal servicio que siento la necesidad de advertir a futuros viajeros a Chicago: Mi novia y yo nos hospedamos en el Talbott por 2 noches a finales de julio de 2006. La primera señal de que algo andaba mal llegó durante la reserva inicial de la habitación por teléfono. La recepcionista fue francamente grosera, pero tomó la reserva sin error. Durante nuestra estancia, el personal del hotel y del restaurante fue extraordinariamente incompetente, los camareros, los gerentes, nadie fue amable ni estuvo atado para complacernos. [--------------------------------] Nosotros y muchos otros que nos alojamos en el hotel asistimos a una recepción de boda cerca y habíamos organizado que el bar del hotel permaneciera abierto. de 12 a 2 para tener una fiesta fuera de horario. El gerente del hotel nos había asegurado que esto se aseguraba y se hacía en el pasado en tales ocasiones. Cuando regresamos de la recepción a las 11:50 pm, el bar estaba cerrando y el gerente nocturno y el personal del hotel fueron muy groseros conmigo y con mis amigos. ""Nadie nos lo dijo, no podemos hacer nada por usted"". ""¿Estás seguro de que organizaste esto?"" Dos frases tan típicas del personal de este hotel que sé que no volveré a alojarme en este hotel. Entiendo que se cometen errores y que la comunicación puede ser difícil entre diferentes turnos en un hotel, pero culpar al cliente por estar confundido y no organizar lo que sé que se había arreglado y luego fue confirmado por el personal diurno es demasiado grosero incluso para mi gusto.[-----]",NEUTRAL,NEGATIVO
783,talbott,"Mientras nos alejábamos en un taxi rumbo al aeropuerto para nuestro viaje a casa, mi esposa se volvió hacia mí y me dijo: ""Elegimos el lugar correcto"". Después de haber elegido el Talbott de otras reseñas de Trip Advisor, cuando llegamos, me encontré pensando en términos de una reseña de Trip Advisor. Bonita entrada, recepción amable, me di cuenta de todo e inmediatamente supe que Talbott era un cálido hotel no corporativo con toques que no suelen verse en cadenas hoteleras de renombre. El olor del ascensor y la atención a los detalles decorativos me recordaron mucho a Europa, sencilla, no exagerada pero sí elegante. La ubicación es excelente, hubo nieve ligera, pero caminamos hasta el Instituto de Arte, Rush Street, el Distrito de los Teatros, ¡y somos de California, donde cualquier temperatura por debajo de los 50 grados nos mantiene adentro! Todo lo que puedo decir es que si eres el tipo de viajero que busca comodidad, clase y un lugar único, alójate en el Talbott. Ah, sí, estábamos en una habitación que daba a la construcción, estábamos en el piso 15 y no podíamos escuchar ningún sonido, estaba muy silencioso.",NEUTRAL,POSITIVO
784,talbott,"El Talbott Hotel en sí está un poco desgastado. No, no está un poco desgastado, mucho, lamento decirlo. Aunque la ubicación, a una cuadra y media de la mejor parte de Michigan Ave. es inmejorable, y el nivel de servicio está a la par con muchos Four Seasons, hubo bastantes obstáculos en el camino. Número uno, las habitaciones son bastante lúgubres: el marrón sobre marrón no es nada agradable. La silla del escritorio estaba tan desgastada que el botón de ""levantar"" simplemente giraba hacia abajo cuando te sentabas en ella y no, no somos extremadamente obesos. El respaldo de la silla se inclinaba tanto que resultaba incómodo. Mi esposo tuvo que usar 2 almohadas del sofá para usarlo: una para llevarlo a la altura del escritorio y otra contra su espalda para llevarlo hasta el escritorio. El baño estaba extrañamente dispuesto de modo que la puerta se abría justo al lado del lavabo, por lo que si estabas usando el lavabo más alejado y alguien necesitaba entrar al baño, te golpeaban con la puerta. Las toallas estaban muy gastadas y finas, aunque eran del tamaño de una bañera, lo cual era una ventaja. El restaurante de abajo es prácticamente otro destino; basta decir que fue horrible. Tomamos algunos aperitivos afuera en las bonitas mesas de la calle, y (los aperitivos) eran horribles y parecían como si un niño los hubiera preparado juntos en la cocina. Un sándwich del servicio de habitaciones que pedimos más tarde en nuestra visita estaba totalmente mojado por un lado, se servía en un plato blanco grande y era una rebanada de carne y una rebanada de queso americano de plástico en un panecillo parecido a una tienda de comestibles, muy, muy triste. Incluso el menú, por limitado que fuera, parecía como si lo hubiera escrito el hijo de alguien. La buena noticia es que Chicago es una ciudad de restaurantes bastante leída, por lo que hay muchos otros lugares a donde ir. Desafortunadamente para nosotros, los 3 días que estuvimos allí hubo una gran convención y un festival de jazz en la ciudad, por lo que pagamos $ 325 por noche por nuestras decepciones. La buena noticia es que los productos de los mini bares tenían un precio increíblemente bueno: ¿cuándo fue la última vez que tomaste una cerveza por 4 dólares en un hotel? (incluso si fuera Bud y Bud lite, ¡jaja! ~) La recepción y el personal de la acera no podrían haber sido más serviciales. El agua de la ducha estaba caliente y abundante, y la cama era cómoda. El aire acondicionado no era ruidoso ni incómodo en absoluto, y lo tuvimos encendido todo el tiempo como estuvo en los 90 durante toda nuestra estancia. Wi-Fi gratuito - ¡SÍ! ¡Y no fue terriblemente lento! No es necesario realizar la ""actualización"" anunciada para obtener una conexión Wi-Fi más rápida. Talbott: actualice sus habitaciones y obtenga un nuevo concepto de restaurante y estará a la vanguardia. Aparentemente hay suficientes personas que obtienen ofertas en habitaciones aquí, por lo que están satisfechos, pero lamentablemente nosotros no.",NEGATIVO,NEGATIVO
785,talbott,"Nos encantó nuestra estancia en el Talbott. Estábamos en Chicago para asistir al espectáculo teatral Dirty Dancing. Reservamos nuestra habitación a través de Orbitz y recibimos un buen descuento. Cuando llegamos al hotel, todos, desde el portero hasta la recepción y las camareras de piso, fueron muy profesionales y corteses. Nos ascendieron a una suite con cama King. La suite estaba bien decorada y era espaciosa. Mi esposa disfrutó especialmente del calor que se podía dirigir hacia el suelo de mármol del baño. Nos encantó el hotel y definitivamente nos hospedaremos en el Talbott en nuestro próximo viaje a Chicago. Muy recomendable.",NEGATIVO,POSITIVO
786,talbott,"Este es un gran hotel, pero de ninguna manera lo recomendaría hasta que se complete la construcción a su alrededor. El ascensor es el callejón que comienza a las 5:30 am hacia el sitio de construcción y continúa hasta bien entrada la noche. El llenado y vaciado de contenedores también parece realizarse las 24 horas del día, los 7 días de la semana. Lo peor de todo es que el restaurante está abierto a la cafetería de la acera y las ratas corretean desde la construcción de al lado hasta la calle y las rejas. ¡Puaj!",POSITIVO,POSITIVO
787,talbott,"Ubicación, ubicación, ubicación. ¡Qué gran hallazgo! Excelente, pequeño hotel tipo boutique, bien administrado, en una calle arbolada cerca de toda la acción sin estar en la opresiva crisis de la misma. Las habitaciones son de buen tamaño y limpias; buena cama y ducha con bañera. El aire acondicionado, como se mencionó en otras reseñas, hace ruido, pero es una queja menor. El personal es simplemente maravilloso y atento desde la limpieza hasta el conserje. El restaurante del hotel es genial. La línea roja El está a unas 3 o 4 cuadras de distancia, lo que hace que moverse por la ciudad sea muy sencillo. Estás a unos pasos de Rush Street, North Michigan Avenue y el lago Michigan. No dudaría ni un momento en volver a reservar en este hotel en el futuro; De hecho, no reservaría en ningún otro lugar.",NEUTRAL,NEGATIVO
788,talbott,"Nos alojamos aquí por todas las excelentes críticas, y todo es verdad. Quedamos muy impresionados con la alta calidad de todo, de todos y de la ubicación. A poca distancia de gran parte de lo que Chicago tiene para ofrecer. El asador Gibson y el edificio Hancock, por nombrar algunos. Este hotel realmente debería estar entre los diez o incluso los cinco mejores hoteles de Chicago. También debería tener más de tres estrellas. Quiero decir, tres estrellas son para el Hilton Garden Inn o el Marriott Courtyard, y este lugar supera con creces a los hoteles de cadena como esos. Dependiendo de la habitación que consigas, cualquier precio inferior a 250 dólares sería una buena oferta. Entre 250 y 300 aún podría valer la pena.",NEUTRAL,POSITIVO
789,talbott,"Había solicitado una habitación tranquila con varias semanas de antelación, pero me dieron una habitación que daba a la calle desde donde podía oír el ruido del tráfico. Pedí que me trasladaran y me dijeron que no había nada disponible hasta el día siguiente. A la mañana siguiente, antes de que me trasladaran a una habitación tranquila, el inodoro de mi habitación original se desbordó creando una gran inundación insalubre. Aproximadamente una hora más tarde me trasladaron a una habitación que no daba a la calle. La habitación estaba en silencio pero más pequeña y oscura. Los colchones de cada habitación eran muy firmes, incluso diría duros. Pregunté si había colchones más blandos disponibles y me dijeron que todos los colchones eran iguales. Al hacer el check out intenté darle al hotel una forma de pago diferente a la tarjeta con la que estaba reservada la habitación, y este proceso aún no se hacía correctamente después de 10 minutos, que me parecieron más largos porque justo afuera estaba esperando la furgoneta hacia el aeropuerto, con otros pasajeros. (El importe no se cobró correctamente hasta casi una semana después). Como compensación por el ruido, las inundaciones, etc., el hotel no ofreció exactamente nada. No fue una gran estancia.",POSITIVO,NEGATIVO
790,talbott,"Si la ubicación es lo único que importa, quédate en el Talbott. Sin embargo, mi esposa y yo hemos viajado mucho por América del Norte y Europa, y nunca, en toda mi vida, había visto un personal de limpieza tan inepto. Son poco profesionales, ruidosos, incompetentes y más adecuados para un hotel de una estrella. Gritaban en los pasillos, daban portazos y tardaban demasiado en limpiar cada habitación. Vienen varias veces a tu habitación a revisar la nevera donde venden botellas de agua por 3$. El hotel estaba siendo renovado cuando estábamos alojados allí, por lo que también tuvimos que soportar los trabajos de construcción; no se ofreció ningún descuento incluso después de que nos quejamos varias veces. El personal de recepción fue muy educado, pero ¿a quién le importa? Se supone que deben ser amables. Gasté mucho dinero para quedarme aquí y no sentí que hubiera recibido un trato justo. La habitación estaba por debajo del precio, incluso para un hotel del centro de la ciudad. Quédate en otro lugar y disfruta de mejores vacaciones.",NEUTRAL,POSITIVO
791,talbott,"Estoy sentado en el hotel mientras corrijo esta reseña y no estoy impresionado con la habitación. El hotel no es nada moderno, parece como si estuvieras en el ático de tu abuela. El papel de pared se está despegando de la pared, no está bien iluminado, hay muy pocos enchufes en la habitación, especialmente los convenientes (ninguno al lado de la cama o integrado en las lámparas), vistas terribles y fuertes ruidos de construcción me despertaron a las 7 am. Incluso la ubicación está fuera de lo común: la parada L más cercana está en la Línea Roja, por lo que no se puede acceder a ella a través de las paradas circulares de la línea azul desde el aeropuerto sin hacer transbordo. El gimnasio tampoco está en el lugar. Hay cientos de otros hoteles en los que me alojaría además de este.",NEUTRAL,POSITIVO
792,talbott,"Cualquier viajero fiel a su hotel favorito ha experimentado esta triste verdad: con el tiempo el alojamiento se deteriora. ¡Pero no esperes que el precio se duplique y triplique al mismo tiempo! Me he alojado en el Talbott durante varias décadas. Sí, se han realizado cambios, como los sistemas de calefacción y refrigeración actualizados y la entrada principal, más recientemente. Pero otras cosas han ido cuesta abajo. Durante las últimas estancias he experimentado alfombras muy sucias y un servicio lento. Los precios se han disparado y ahora piden en muchas ocasiones estancias mínimas de 3 noches. Este es el tipo de estructura de tarifas que uno podría esperar de los hoteles de 5 estrellas a poca distancia de The Talbott, pero no de este alojamiento en mal estado. Yo, personalmente, estoy buscando un nuevo hogar lejos de casa.",NEUTRAL,POSITIVO
